KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
14133333003,4,川崎市中原区,井田三丁目,0,,,3254,1628,1626,1219
141333340,2,川崎市中原区,井田中ノ町,0,,,6767,3294,3473,3236
141333350,2,川崎市中原区,井田杉山町,0,,,4247,2133,2114,1756
141333360,2,川崎市中原区,井田三舞町,0,,,3736,1875,1861,1617
141333380,3,川崎市中原区,下小田中,0,,,26364,13847,12517,12481
14133338001,4,川崎市中原区,下小田中一丁目,0,,,4294,2318,1976,2476
14133338002,4,川崎市中原区,下小田中二丁目,0,,,5287,2705,2582,2503
14133338003,4,川崎市中原区,下小田中三丁目,0,,,5189,2727,2462,2512
14133338004,4,川崎市中原区,下小田中四丁目,0,,,4026,2166,1860,1846
14133338005,4,川崎市中原区,下小田中五丁目,0,,,2762,1425,1337,1154
14133338006,4,川崎市中原区,下小田中六丁目,0,,,4806,2506,2300,1990
141333390,2,川崎市中原区,新城中町,0,,,2000,988,1012,897
141333400,3,川崎市中原区,下新城,0,,,6032,3122,2910,2995
14133340001,4,川崎市中原区,下新城一丁目,0,,,1685,876,809,851
14133340002,4,川崎市中原区,下新城二丁目,0,,,1896,987,909,1010
14133340003,4,川崎市中原区,下新城三丁目,0,,,2451,1259,1192,1134
141333410,3,川崎市中原区,上新城,0,,,2833,1514,1319,1779
14133341001,4,川崎市中原区,上新城一丁目,0,,,1469,775,694,808
14133341002,4,川崎市中原区,上新城二丁目,0,,,1364,739,625,971
141333420,3,川崎市中原区,新城,0,,,4407,2270,2137,2680
14133342000,4,川崎市中原区,新城,0,,,169,92,77,109
14133342001,4,川崎市中原区,新城一丁目,0,,,1069,529,540,700
14133342002,4,川崎市中原区,新城二丁目,0,,,1128,560,568,518
14133342003,4,川崎市中原区,新城三丁目,0,,,725,391,334,486
14133342004,4,川崎市中原区,新城四丁目,0,,,463,230,233,222
14133342005,4,川崎市中原区,新城五丁目,0,,,853,468,385,645
141333430,2,川崎市中原区,上丸子,0,,,-,-,-,-
14134,1,川崎市高津区,,0,,,234328,116338,117990,113791
141344011,3,川崎市高津区,溝口,0,,,16904,8315,8589,9818
14134401101,4,川崎市高津区,溝口一丁目,0,,,1460,679,781,839
14134401102,4,川崎市高津区,溝口二丁目,0,,,3368,1681,1687,2300
14134401103,4,川崎市高津区,溝口三丁目,0,,,3863,1893,1970,2374
14134401104,4,川崎市高津区,溝口四丁目,0,,,1767,888,879,1084
14134401105,4,川崎市高津区,溝口五丁目,0,,,3313,1609,1704,1583
14134401106,4,川崎市高津区,溝口六丁目,0,,,3133,1565,1568,1638
141344021,3,川崎市高津区,久地,0,,,13011,6552,6459,5961
14134402101,4,川崎市高津区,久地一丁目,0,,,3079,1590,1489,1573
14134402102,4,川崎市高津区,久地二丁目,0,,,2497,1244,1253,1206
14134402103,4,川崎市高津区,久地三丁目,0,,,4055,2038,2017,1493
14134402104,4,川崎市高津区,久地四丁目,0,,,3380,1680,1700,1689
141344022,2,川崎市高津区,久地,0,,,619,318,301,238
141344030,2,川崎市高津区,宇奈根,0,,,1642,798,844,634
141344041,3,川崎市高津区,二子,0,,,15267,7352,7915,8814
14134404101,4,川崎市高津区,二子一丁目,0,,,4785,2316,2469,2641
14134404102,4,川崎市高津区,二子二丁目,0,,,2456,1175,1281,1639
14134404103,4,川崎市高津区,二子三丁目,0,,,2931,1446,1485,1516
14134404104,4,川崎市高津区,二子四丁目,0,,,1856,879,977,1200
14134404105,4,川崎市高津区,二子五丁目,0,,,1676,781,895,970
14134404106,4,川崎市高津区,二子六丁目,0,,,1563,755,808,848
141344051,2,川崎市高津区,瀬田,0,,,893,406,487,566
141344061,3,川崎市高津区,諏訪,0,,,6801,3393,3408,3814
14134406101,4,川崎市高津区,諏訪一丁目,0,,,1994,965,1029,1234
14134406102,4,川崎市高津区,諏訪二丁目,0,,,1973,979,994,1123
14134406103,4,川崎市高津区,諏訪三丁目,0,,,2834,1449,1385,1457
141344070,3,川崎市高津区,北見方,0,,,9642,4808,4834,4272
14134407001,4,川崎市高津区,北見方一丁目,0,,,2720,1362,1358,1231
14134407002,4,川崎市高津区,北見方二丁目,0,,,5552,2737,2815,2361
14134407003,4,川崎市高津区,北見方三丁目,0,,,1370,709,661,680
141344080,3,川崎市高津区,下野毛,0,,,3938,2066,1872,1797
14134408001,4,川崎市高津区,下野毛一丁目,0,,,1282,677,605,619
14134408002,4,川崎市高津区,下野毛二丁目,0,,,1161,612,549,488
14134408003,4,川崎市高津区,下野毛三丁目,0,,,1495,777,718,690
141344100,3,川崎市高津区,坂戸,0,,,9335,4749,4586,4627
14134410001,4,川崎市高津区,坂戸一丁目,0,,,2608,1317,1291,1386
14134410002,4,川崎市高津区,坂戸二丁目,0,,,2710,1420,1290,1296
14134410003,4,川崎市高津区,坂戸三丁目,0,,,4017,2012,2005,1945
141344110,3,川崎市高津区,久本,0,,,12834,6240,6594,6052
14134411001,4,川崎市高津区,久本一丁目,0,,,2178,1097,1081,1203
14134411002,4,川崎市高津区,久本二丁目,0,,,3126,1537,1589,1520
14134411003,4,川崎市高津区,久本三丁目,0,,,7530,3606,3924,3329
141344121,3,川崎市高津区,下作延,0,,,22850,11330,11520,12266
14134412101,4,川崎市高津区,下作延一丁目,0,,,1099,563,536,734
14134412102,4,川崎市高津区,下作延二丁目,0,,,5907,2871,3036,3338
14134412103,4,川崎市高津区,下作延三丁目,0,,,4282,2065,2217,2300
14134412104,4,川崎市高津区,下作延四丁目,0,,,3487,1863,1624,1937
14134412105,4,川崎市高津区,下作延五丁目,0,,,2952,1435,1517,1394
14134412106,4,川崎市高津区,下作延六丁目,0,,,2957,1412,1545,1350
14134412107,4,川崎市高津区,下作延七丁目,0,,,2166,1121,1045,1213
141344122,2,川崎市高津区,下作延,0,,,-,-,-,-
141344130,2,川崎市高津区,上作延,0,,,11115,5484,5631,4881
141344140,2,川崎市高津区,向ケ丘,0,,,2434,1207,1227,1255
141344150,3,川崎市高津区,梶ケ谷,0,,,10682,5205,5477,5101
14134415001,4,川崎市高津区,梶ケ谷一丁目,0,,,666,315,351,377
14134415002,4,川崎市高津区,梶ケ谷二丁目,0,,,3087,1473,1614,1495
14134415003,4,川崎市高津区,梶ケ谷三丁目,0,,,2495,1208,1287,1300
14134415004,4,川崎市高津区,梶ケ谷四丁目,0,,,1433,711,722,625
14134415005,4,川崎市高津区,梶ケ谷五丁目,0,,,1464,737,727,685
14134415006,4,川崎市高津区,梶ケ谷六丁目,0,,,1537,761,776,619
141344160,3,川崎市高津区,末長,0,,,22491,11359,11132,10975
14134416001,4,川崎市高津区,末長一丁目,0,,,8514,4128,4386,4254
14134416002,4,川崎市高津区,末長二丁目,0,,,4083,2100,1983,1959
14134416003,4,川崎市高津区,末長三丁目,0,,,4889,2458,2431,2205
14134416004,4,川崎市高津区,末長四丁目,0,,,5005,2673,2332,2557
141344170,3,川崎市高津区,新作,0,,,16445,8256,8189,7547
14134417001,4,川崎市高津区,新作一丁目,0,,,1200,576,624,619
14134417002,4,川崎市高津区,新作二丁目,0,,,1739,848,891,677
14134417003,4,川崎市高津区,新作三丁目,0,,,2683,1348,1335,1232
14134417004,4,川崎市高津区,新作四丁目,0,,,2718,1343,1375,1273
14134417005,4,川崎市高津区,新作五丁目,0,,,3897,1974,1923,1781
14134417006,4,川崎市高津区,新作六丁目,0,,,4208,2167,2041,1965
141344180,2,川崎市高津区,千年新町,0,,,2895,1414,1481,1502
141344191,2,川崎市高津区,北野川,0,,,380,206,174,162
141344192,3,川崎市高津区,東野川,0,,,4147,2000,2147,1794
14134419201,4,川崎市高津区,東野川一丁目,0,,,2179,1042,1137,1043
14134419202,4,川崎市高津区,東野川二丁目,0,,,1968,958,1010,751
141344200,3,川崎市高津区,千年,0,,,13470,6809,6661,6004
14134420001,4,川崎市高津区,千年,0,,,8325,4230,4095,3748
14134420002,4,川崎市高津区,千年,0,,,5145,2579,2566,2256
141344210,3,川崎市高津区,子母口,0,,,9860,4984,4876,4356
14134421001,4,川崎市高津区,子母口,0,,,9216,4675,4541,4103
14134421002,4,川崎市高津区,子母口,0,,,644,309,335,253
141344220,2,川崎市高津区,明津,0,,,3376,1668,1708,1500
141344230,2,川崎市高津区,蟹ケ谷,0,,,8298,4071,4227,3483
141344240,3,川崎市高津区,久末,0,,,14999,7348,7651,6372
14134424001,4,川崎市高津区,久末,0,,,2878,1405,1473,1195
14134424002,4,川崎市高津区,久末,0,,,4160,2031,2129,1722
14134424003,4,川崎市高津区,久末,0,,,7961,3912,4049,3455
14135,1,川崎市多摩区,,0,,,221734,112978,108756,113583
141356010,3,川崎市多摩区,登戸,0,,,24202,12451,11751,14138
14135601000,4,川崎市多摩区,登戸,0,,,35,22,13,35
14135601001,4,川崎市多摩区,登戸,0,,,419,235,184,298
14135601002,4,川崎市多摩区,登戸,0,,,7985,3942,4043,4985
14135601003,4,川崎市多摩区,登戸,0,,,4643,2246,2397,2724
14135601004,4,川崎市多摩区,登戸,0,,,9819,5313,4506,5452
14135601005,4,川崎市多摩区,登戸,0,,,1301,693,608,644
141356020,3,川崎市多摩区,生田,0,,,15048,7575,7473,7553
14135602001,4,川崎市多摩区,生田一丁目,0,,,2632,1348,1284,1111
14135602002,4,川崎市多摩区,生田二丁目,0,,,1592,820,772,742
14135602003,4,川崎市多摩区,生田三丁目,0,,,2441,1233,1208,1064
14135602004,4,川崎市多摩区,生田四丁目,0,,,870,452,418,417
14135602005,4,川崎市多摩区,生田五丁目,0,,,1202,617,585,591
14135602006,4,川崎市多摩区,生田六丁目,0,,,2571,1256,1315,1291
14135602007,4,川崎市多摩区,生田七丁目,0,,,1350,611,739,928
14135602008,4,川崎市多摩区,生田八丁目,0,,,2390,1238,1152,1409
141356030,3,川崎市多摩区,菅馬場,0,,,7322,3692,3630,3305
14135603001,4,川崎市多摩区,菅馬場一丁目,0,,,3214,1644,1570,1502
14135603002,4,川崎市多摩区,菅馬場二丁目,0,,,2362,1185,1177,1080
14135603003,4,川崎市多摩区,菅馬場三丁目,0,,,1673,826,847,677
14135603004,4,川崎市多摩区,菅馬場四丁目,0,,,73,37,36,46
141356040,3,川崎市多摩区,菅仙谷,0,,,5453,2712,2741,2181
14135604001,4,川崎市多摩区,菅仙谷一丁目,0,,,1064,567,497,487
14135604002,4,川崎市多摩区,菅仙谷二丁目,0,,,1794,910,884,780
14135604003,4,川崎市多摩区,菅仙谷三丁目,0,,,2329,1176,1153,912
14135604004,4,川崎市多摩区,菅仙谷四丁目,0,,,266,59,207,2
141356050,3,川崎市多摩区,菅北浦,0,,,8369,4200,4169,3974
14135605001,4,川崎市多摩区,菅北浦一丁目,0,,,1212,585,627,643
14135605002,4,川崎市多摩区,菅北浦二丁目,0,,,2641,1363,1278,1349
14135605003,4,川崎市多摩区,菅北浦三丁目,0,,,1755,870,885,846
14135605004,4,川崎市多摩区,菅北浦四丁目,0,,,1944,970,974,783
14135605005,4,川崎市多摩区,菅北浦五丁目,0,,,817,412,405,353
141356060,3,川崎市多摩区,菅,0,,,13468,6885,6583,6931
14135606001,4,川崎市多摩区,菅一丁目,0,,,1768,911,857,992
14135606002,4,川崎市多摩区,菅二丁目,0,,,2328,1162,1166,1209
14135606003,4,川崎市多摩区,菅三丁目,0,,,2052,1036,1016,993
14135606004,4,川崎市多摩区,菅四丁目,0,,,2127,1098,1029,1093
14135606005,4,川崎市多摩区,菅五丁目,0,,,2785,1461,1324,1478
14135606006,4,川崎市多摩区,菅六丁目,0,,,2408,1217,1191,1166
141356070,2,川崎市多摩区,菅城下,0,,,2721,1451,1270,1401
141356080,2,川崎市多摩区,菅野戸呂,0,,,1798,938,860,979
141356090,3,川崎市多摩区,菅稲田堤,0,,,5730,2866,2864,2820
14135609001,4,川崎市多摩区,菅稲田堤一丁目,0,,,2335,1144,1191,1166
14135609002,4,川崎市多摩区,菅稲田堤二丁目,0,,,1531,832,699,858
14135609003,4,川崎市多摩区,菅稲田堤三丁目,0,,,1864,890,974,796
141356100,2,川崎市多摩区,布田,0,,,2757,1410,1347,1393
141356120,3,川崎市多摩区,中野島,0,,,21004,10529,10475,10304
14135612000,4,川崎市多摩区,中野島,0,,,100,51,49,35
14135612001,4,川崎市多摩区,中野島一丁目,0,,,2072,1028,1044,927
14135612002,4,川崎市多摩区,中野島二丁目,0,,,1689,872,817,754
14135612003,4,川崎市多摩区,中野島三丁目,0,,,3943,2040,1903,1945
14135612004,4,川崎市多摩区,中野島四丁目,0,,,3600,1831,1769,1607
14135612005,4,川崎市多摩区,中野島五丁目,0,,,4636,2289,2347,2353
14135612006,4,川崎市多摩区,中野島六丁目,0,,,4964,2418,2546,2683
141356130,2,川崎市多摩区,和泉,0,,,-,-,-,-
141356140,2,川崎市多摩区,登戸新町,0,,,5018,2741,2277,3188
141356150,3,川崎市多摩区,宿河原,0,,,26426,13575,12851,13735
14135615001,4,川崎市多摩区,宿河原一丁目,0,,,3988,2029,1959,2143
14135615002,4,川崎市多摩区,宿河原二丁目,0,,,6498,3373,3125,3504
14135615003,4,川崎市多摩区,宿河原三丁目,0,,,2881,1546,1335,1645
14135615004,4,川崎市多摩区,宿河原四丁目,0,,,3223,1621,1602,1591
14135615005,4,川崎市多摩区,宿河原五丁目,0,,,2293,1189,1104,1227
14135615006,4,川崎市多摩区,宿河原六丁目,0,,,5374,2708,2666,2615
14135615007,4,川崎市多摩区,宿河原七丁目,0,,,2169,1109,1060,1010
141356160,3,川崎市多摩区,堰,0,,,7706,3917,3789,3823
14135616001,4,川崎市多摩区,堰一丁目,0,,,3568,1784,1784,1748
14135616002,4,川崎市多摩区,堰二丁目,0,,,2178,1086,1092,1019
14135616003,4,川崎市多摩区,堰三丁目,0,,,1960,1047,913,1056
141356170,3,川崎市多摩区,長尾,0,,,9112,4703,4409,4238
14135617001,4,川崎市多摩区,長尾一丁目,0,,,1453,761,692,776
14135617002,4,川崎市多摩区,長尾二丁目,0,,,954,523,431,515
14135617003,4,川崎市多摩区,長尾三丁目,0,,,408,226,182,202
14135617004,4,川崎市多摩区,長尾四丁目,0,,,1477,744,733,579
14135617005,4,川崎市多摩区,長尾五丁目,0,,,1792,924,868,866
14135617006,4,川崎市多摩区,長尾六丁目,0,,,1038,508,530,428
14135617007,4,川崎市多摩区,長尾七丁目,0,,,1990,1017,973,872
141356180,3,川崎市多摩区,東生田,0,,,5497,2837,2660,3061
14135618001,4,川崎市多摩区,東生田一丁目,0,,,2717,1387,1330,1723
14135618002,4,川崎市多摩区,東生田二丁目,0,,,1057,575,482,649
14135618003,4,川崎市多摩区,東生田三丁目,0,,,643,328,315,278
14135618004,4,川崎市多摩区,東生田四丁目,0,,,1080,547,533,411
141356190,3,川崎市多摩区,枡形,0,,,11613,6049,5564,6127
14135619001,4,川崎市多摩区,枡形一丁目,0,,,1510,785,725,673
14135619002,4,川崎市多摩区,枡形二丁目,0,,,2054,1073,981,1179
14135619003,4,川崎市多摩区,枡形三丁目,0,,,1511,767,744,935
14135619004,4,川崎市多摩区,枡形四丁目,0,,,701,362,339,388
14135619005,4,川崎市多摩区,枡形五丁目,0,,,2217,1208,1009,1180
14135619006,4,川崎市多摩区,枡形六丁目,0,,,3620,1854,1766,1772
14135619007,4,川崎市多摩区,枡形七丁目,0,,,-,-,-,-
141356200,3,川崎市多摩区,三田,0,,,9088,4543,4545,5005
14135620001,4,川崎市多摩区,三田一丁目,0,,,3414,1638,1776,1961
14135620002,4,川崎市多摩区,三田二丁目,0,,,1502,840,662,921
14135620003,4,川崎市多摩区,三田三丁目,0,,,1144,559,585,555
14135620004,4,川崎市多摩区,三田四丁目,0,,,2679,1327,1352,1421
14135620005,4,川崎市多摩区,三田五丁目,0,,,349,179,170,147
141356210,3,川崎市多摩区,東三田,0,,,4321,2304,2017,1806
14135621001,4,川崎市多摩区,東三田一丁目,0,,,477,246,231,275
14135621002,4,川崎市多摩区,東三田二丁目,0,,,891,566,325,361
14135621003,4,川崎市多摩区,東三田三丁目,0,,,2953,1492,1461,1170
141356220,3,川崎市多摩区,寺尾台,0,,,2899,1429,1470,1390
14135622001,4,川崎市多摩区,寺尾台一丁目,0,,,1720,864,856,831
14135622002,4,川崎市多摩区,寺尾台二丁目,0,,,1179,565,614,559
141356230,3,川崎市多摩区,西生田,0,,,10023,4994,5029,5889
14135623001,4,川崎市多摩区,西生田一丁目,0,,,1092,524,568,702
14135623002,4,川崎市多摩区,西生田二丁目,0,,,1418,695,723,981
14135623003,4,川崎市多摩区,西生田三丁目,0,,,2801,1423,1378,1759
14135623004,4,川崎市多摩区,西生田四丁目,0,,,2608,1271,1337,1446
14135623005,4,川崎市多摩区,西生田五丁目,0,,,2104,1081,1023,1001
141356240,3,川崎市多摩区,栗谷,0,,,5077,2563,2514,2821
14135624001,4,川崎市多摩区,栗谷一丁目,0,,,1088,564,524,612
14135624002,4,川崎市多摩区,栗谷二丁目,0,,,1263,639,624,582
14135624003,4,川崎市多摩区,栗谷三丁目,0,,,1846,908,938,1106
14135624004,4,川崎市多摩区,栗谷四丁目,0,,,880,452,428,521
141356250,3,川崎市多摩区,南生田,0,,,11153,5649,5504,4892
14135625001,4,川崎市多摩区,南生田一丁目,0,,,2062,1082,980,954
14135625002,4,川崎市多摩区,南生田二丁目,0,,,2728,1375,1353,1050
14135625003,4,川崎市多摩区,南生田三丁目,0,,,521,267,254,210
14135625004,4,川崎市多摩区,南生田四丁目,0,,,1785,879,906,782
14135625005,4,川崎市多摩区,南生田五丁目,0,,,1072,533,539,496
14135625006,4,川崎市多摩区,南生田六丁目,0,,,1594,827,767,739
14135625007,4,川崎市多摩区,南生田七丁目,0,,,1391,686,705,661
14135625008,4,川崎市多摩区,南生田八丁目,0,,,-,-,-,-
141356260,3,川崎市多摩区,長沢,0,,,5929,2965,2964,2629
14135626001,4,川崎市多摩区,長沢一丁目,0,,,1751,882,869,858
14135626002,4,川崎市多摩区,長沢二丁目,0,,,1117,575,542,476
14135626003,4,川崎市多摩区,長沢三丁目,0,,,1010,506,504,441
14135626004,4,川崎市多摩区,長沢四丁目,0,,,2051,1002,1049,854
14136,1,川崎市宮前区,,0,,,233728,113386,120342,102317
141365010,3,川崎市宮前区,宮前平,0,,,13523,6485,7038,5844
14136501001,4,川崎市宮前区,宮前平一丁目,0,,,3251,1623,1628,1782
14136501002,4,川崎市宮前区,宮前平二丁目,0,,,4857,2299,2558,1838
14136501003,4,川崎市宮前区,宮前平三丁目,0,,,5415,2563,2852,2224
141365020,3,川崎市宮前区,小台,0,,,7962,3791,4171,3723
14136502001,4,川崎市宮前区,小台一丁目,0,,,3309,1619,1690,1523
14136502002,4,川崎市宮前区,小台二丁目,0,,,4653,2172,2481,2200
141365030,3,川崎市宮前区,土橋,0,,,17375,8290,9085,7346
14136503001,4,川崎市宮前区,土橋一丁目,0,,,3177,1509,1668,1333
14136503002,4,川崎市宮前区,土橋二丁目,0,,,3530,1699,1831,1633
14136503003,4,川崎市宮前区,土橋三丁目,0,,,2044,938,1106,958
14136503004,4,川崎市宮前区,土橋四丁目,0,,,3922,1818,2104,1484
14136503005,4,川崎市宮前区,土橋五丁目,0,,,1082,573,509,420
14136503006,4,川崎市宮前区,土橋六丁目,0,,,1817,915,902,837
14136503007,4,川崎市宮前区,土橋七丁目,0,,,1803,838,965,681
141365040,2,川崎市宮前区,けやき平,0,,,3108,1464,1644,1437
141365050,3,川崎市宮前区,神木,0,,,2187,1083,1104,932
14136505001,4,川崎市宮前区,神木一丁目,0,,,599,291,308,271
14136505002,4,川崎市宮前区,神木二丁目,0,,,1588,792,796,661
141365060,3,川崎市宮前区,宮崎,0,,,23663,11302,12361,11253
14136506000,4,川崎市宮前区,宮崎,0,,,5333,2702,2631,2597
14136506001,4,川崎市宮前区,宮崎一丁目,0,,,3832,1771,2061,1867
14136506002,4,川崎市宮前区,宮崎二丁目,0,,,4705,2083,2622,2500
14136506003,4,川崎市宮前区,宮崎三丁目,0,,,4114,2012,2102,1908
14136506004,4,川崎市宮前区,宮崎四丁目,0,,,1157,550,607,380
14136506005,4,川崎市宮前区,宮崎五丁目,0,,,2053,990,1063,992
14136506006,4,川崎市宮前区,宮崎六丁目,0,,,2469,1194,1275,1009
141365080,3,川崎市宮前区,馬絹,0,,,16510,8265,8245,7825
14136508001,4,川崎市宮前区,馬絹一丁目,0,,,4139,2059,2080,1978
14136508002,4,川崎市宮前区,馬絹二丁目,0,,,1499,746,753,683
14136508003,4,川崎市宮前区,馬絹三丁目,0,,,1966,996,970,1011
14136508004,4,川崎市宮前区,馬絹四丁目,0,,,4627,2345,2282,1946
14136508005,4,川崎市宮前区,馬絹五丁目,0,,,1892,922,970,910
14136508006,4,川崎市宮前区,馬絹六丁目,0,,,2387,1197,1190,1297
141365090,2,川崎市宮前区,梶ケ谷,0,,,2627,1354,1273,1086
141365100,3,川崎市宮前区,野川,0,,,12754,6115,6639,5271
14136510003,4,川崎市宮前区,野川,0,,,2452,1119,1333,878
14136510004,4,川崎市宮前区,野川,0,,,9943,4827,5116,4249
14136510005,4,川崎市宮前区,野川,0,,,359,169,190,144
141365101,3,川崎市宮前区,野川本町,0,,,6664,3344,3320,2758
14136510101,4,川崎市宮前区,野川本町一丁目,0,,,2755,1405,1350,1202
14136510102,4,川崎市宮前区,野川本町二丁目,0,,,2445,1254,1191,1015
14136510103,4,川崎市宮前区,野川本町三丁目,0,,,1464,685,779,541
141365102,3,川崎市宮前区,西野川,0,,,9470,4697,4773,3842
14136510201,4,川崎市宮前区,西野川一丁目,0,,,3750,1868,1882,1726
14136510202,4,川崎市宮前区,西野川二丁目,0,,,2552,1249,1303,944
14136510203,4,川崎市宮前区,西野川三丁目,0,,,3168,1580,1588,1172
141365110,3,川崎市宮前区,東有馬,0,,,12872,6299,6573,5761
14136511001,4,川崎市宮前区,東有馬一丁目,0,,,2170,1049,1121,844
14136511002,4,川崎市宮前区,東有馬二丁目,0,,,3362,1717,1645,1347
14136511003,4,川崎市宮前区,東有馬三丁目,0,,,2067,1017,1050,909
14136511004,4,川崎市宮前区,東有馬四丁目,0,,,2271,1082,1189,1154
14136511005,4,川崎市宮前区,東有馬五丁目,0,,,3002,1434,1568,1507
141365120,3,川崎市宮前区,有馬,0,,,22717,11047,11670,10084
14136512001,4,川崎市宮前区,有馬一丁目,0,,,4018,1896,2122,1991
14136512002,4,川崎市宮前区,有馬二丁目,0,,,1868,909,959,804
14136512003,4,川崎市宮前区,有馬三丁目,0,,,1907,948,959,860
14136512004,4,川崎市宮前区,有馬四丁目,0,,,2839,1388,1451,1178
14136512005,4,川崎市宮前区,有馬五丁目,0,,,1804,886,918,778
14136512006,4,川崎市宮前区,有馬六丁目,0,,,2887,1367,1520,1174
14136512007,4,川崎市宮前区,有馬七丁目,0,,,2497,1247,1250,939
14136512008,4,川崎市宮前区,有馬八丁目,0,,,3009,1479,1530,1443
14136512009,4,川崎市宮前区,有馬九丁目,0,,,1888,927,961,917
141365130,3,川崎市宮前区,鷺沼,0,,,12411,5858,6553,5839
14136513001,4,川崎市宮前区,鷺沼一丁目,0,,,4307,1976,2331,2161
14136513002,4,川崎市宮前区,鷺沼二丁目,0,,,1984,981,1003,933
14136513003,4,川崎市宮前区,鷺沼三丁目,0,,,2683,1224,1459,1311
14136513004,4,川崎市宮前区,鷺沼四丁目,0,,,3437,1677,1760,1434
141365140,3,川崎市宮前区,犬蔵,0,,,16841,7993,8848,6466
14136514001,4,川崎市宮前区,犬蔵一丁目,0,,,3177,1557,1620,1367
14136514002,4,川崎市宮前区,犬蔵二丁目,0,,,9483,4457,5026,3457
14136514003,4,川崎市宮前区,犬蔵三丁目,0,,,4181,1979,2202,1642
141365150,3,川崎市宮前区,水沢,0,,,2398,1204,1194,796
14136515001,4,川崎市宮前区,水沢一丁目,0,,,25,15,10,9
14136515002,4,川崎市宮前区,水沢二丁目,0,,,1128,521,607,310
14136515003,4,川崎市宮前区,水沢三丁目,0,,,1245,668,577,477
141365160,2,川崎市宮前区,潮見台,0,,,2008,964,1044,683
141365170,2,川崎市宮前区,菅生ケ丘,0,,,2859,1405,1454,1206
141365180,3,川崎市宮前区,菅生,0,,,12675,6239,6436,5578
14136518001,4,川崎市宮前区,菅生一丁目,0,,,1911,925,986,759
14136518002,4,川崎市宮前区,菅生二丁目,0,,,2663,1299,1364,1250
14136518003,4,川崎市宮前区,菅生三丁目,0,,,2875,1455,1420,1282
14136518004,4,川崎市宮前区,菅生四丁目,0,,,1442,717,725,620
14136518005,4,川崎市宮前区,菅生五丁目,0,,,1883,917,966,843
14136518006,4,川崎市宮前区,菅生六丁目,0,,,1901,926,975,824
141365190,3,川崎市宮前区,初山,0,,,4872,2428,2444,2020
14136519001,4,川崎市宮前区,初山一丁目,0,,,2130,1086,1044,876
14136519002,4,川崎市宮前区,初山二丁目,0,,,2742,1342,1400,1144
141365200,3,川崎市宮前区,白幡台,0,,,1760,857,903,818
14136520001,4,川崎市宮前区,白幡台一丁目,0,,,1008,500,508,441
14136520002,4,川崎市宮前区,白幡台二丁目,0,,,752,357,395,377
141365210,2,川崎市宮前区,南平台,0,,,4262,2025,2237,2092
141365220,3,川崎市宮前区,平,0,,,12043,5864,6179,5261
14136522001,4,川崎市宮前区,平一丁目,0,,,2918,1389,1529,1213
14136522002,4,川崎市宮前区,平二丁目,0,,,3311,1587,1724,1576
14136522003,4,川崎市宮前区,平三丁目,0,,,1623,783,840,644
14136522004,4,川崎市宮前区,平四丁目,0,,,1368,696,672,573
14136522005,4,川崎市宮前区,平五丁目,0,,,1430,718,712,640
14136522006,4,川崎市宮前区,平六丁目,0,,,1393,691,702,615
141365230,3,川崎市宮前区,五所塚,0,,,1422,700,722,595
14136523001,4,川崎市宮前区,五所塚一丁目,0,,,568,282,286,245
14136523002,4,川崎市宮前区,五所塚二丁目,0,,,854,418,436,350
141365240,3,川崎市宮前区,神木本町,0,,,8745,4313,4432,3801
14136524001,4,川崎市宮前区,神木本町一丁目,0,,,1642,827,815,718
14136524002,4,川崎市宮前区,神木本町二丁目,0,,,2038,982,1056,933
14136524003,4,川崎市宮前区,神木本町三丁目,0,,,1087,546,541,518
14136524004,4,川崎市宮前区,神木本町四丁目,0,,,2114,1061,1053,860
14136524005,4,川崎市宮前区,神木本町五丁目,0,,,1864,897,967,772
14137,1,川崎市麻生区,,0,,,180705,87391,93314,79395
141377020,3,川崎市麻生区,万福寺,0,,,9529,4508,5021,4055
14137702001,4,川崎市麻生区,万福寺一丁目,0,,,1223,528,695,638
14137702002,4,川崎市麻生区,万福寺二丁目,0,,,982,523,459,545
14137702003,4,川崎市麻生区,万福寺三丁目,0,,,2375,1126,1249,958
14137702004,4,川崎市麻生区,万福寺四丁目,0,,,2670,1246,1424,987
14137702005,4,川崎市麻生区,万福寺五丁目,0,,,956,452,504,411
14137702006,4,川崎市麻生区,万福寺六丁目,0,,,1323,633,690,516
141377030,3,川崎市麻生区,金程,0,,,4094,1993,2101,1683
14137703001,4,川崎市麻生区,金程一丁目,0,,,1661,832,829,752
14137703002,4,川崎市麻生区,金程二丁目,0,,,738,359,379,283
14137703003,4,川崎市麻生区,金程三丁目,0,,,721,338,383,281
14137703004,4,川崎市麻生区,金程四丁目,0,,,974,464,510,367
141377040,3,川崎市麻生区,向原,0,,,3348,1632,1716,1236
14137704001,4,川崎市麻生区,向原一丁目,0,,,764,363,401,292
14137704002,4,川崎市麻生区,向原二丁目,0,,,1546,766,780,565
14137704003,4,川崎市麻生区,向原三丁目,0,,,1038,503,535,379
141377060,3,川崎市麻生区,細山,0,,,7842,3909,3933,3193
14137706000,4,川崎市麻生区,細山,0,,,152,84,68,4
14137706001,4,川崎市麻生区,細山一丁目,0,,,729,356,373,351
